# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
164.68,1176.3,-21.156,0.020611,21.168,0.1286,1515.4,32.551,1515.7,1.2306,4.5125,0.12694,28.61,-80.584,9.7885,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.063053,4618246,0,276.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023993,NaN,NaN,NaN,NaN,4.7229,7.2853,878.87,335.71,0.5,0.20117
165.18,1165.7,-21.144,0.023672,21.163,0.25643,1515.4,30.263,1515.7,1.1441,4.6401,0.25534,28.61,-80.584,9.7886,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.063031,4621057,0,277.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023935,NaN,NaN,NaN,NaN,5.063,7.3541,879.99,335.76,0.5,0.20119
165.68,1155.2,-21.132,0.023086,21.152,0.26755,1515.4,27.909,1515.6,1.0551,4.7734,0.26656,28.61,-80.584,9.7886,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.06299,4622489,0,277.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023831,NaN,NaN,NaN,NaN,5.2146,7.4228,881.12,335.8,0.5,0.20121
166.18,1144.6,-21.121,0.022443,21.14,0.26736,1515.4,25.489,1515.6,0.96366,4.9066,0.26641,28.61,-80.584,9.7886,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.062948,4623832,0,277.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023723,NaN,NaN,NaN,NaN,5.3473,7.4915,882.24,335.84,0.5,0.20123
166.68,1134,-21.112,0.018815,21.122,0.085463,1515.4,23.046,1515.5,0.87131,4.8649,0.083366,28.61,-80.584,9.7887,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.062885,4623700,0,276.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023616,NaN,NaN,NaN,NaN,4.7271,7.5602,883.37,335.88,0.5,0.20125
167.18,1123.5,-21.1,0.023147,21.119,0.25914,1515.4,20.646,1515.5,0.78058,4.7359,0.2581,28.61,-80.584,9.7887,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.062869,4626925,0,277.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023633,NaN,NaN,NaN,NaN,4.3096,7.6288,884.49,335.92,0.5,0.20127
167.68,1112.9,-21.09,0.020771,21.104,0.18713,1515.4,18.255,1515.5,0.69018,4.8289,0.18598,28.61,-80.584,9.7887,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.062816,4627464,0,277.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023708,NaN,NaN,NaN,NaN,5.1359,7.6974,885.61,335.96,0.5,0.20129
168.18,1102.4,-21.079,0.021172,21.094,0.19064,1515.4,15.864,1515.5,0.5998,4.7342,0.18946,28.61,-80.584,9.7888,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.062778,4629054,0,277.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002363,NaN,NaN,NaN,NaN,4.4216,7.7659,886.73,336.01,0.5,0.20131
168.68,1091.9,-21.068,0.023374,21.088,0.27803,1515.4,13.532,1515.4,0.51162,4.5956,0.27705,28.61,-80.584,9.7888,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.062752,4631541,0,277.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023683,NaN,NaN,NaN,NaN,4.139,7.8345,887.85,336.05,0.5,0.20133
169.18,1081.3,-21.058,0.018576,21.068,0.033263,1515.4,11.238,1515.4,0.42487,4.5818,0.027592,28.61,-80.584,9.7888,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.062685,4630968,0,276.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023764,NaN,NaN,NaN,NaN,4.5364,7.903,888.98,336.09,0.5,0.20135
169.68,1070.8,-21.048,0.019822,21.058,0.021523,1515.4,8.9455,1515.4,0.33822,4.586,0.0083858,28.61,-80.584,9.7889,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.062649,4632723,0,276.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023762,NaN,NaN,NaN,NaN,4.5998,7.9714,890.1,336.13,0.5,0.20136
170.18,1060.3,-21.026,0.044615,21.1,0.69144,1515.4,6.5663,1515.4,0.24826,4.931,0.69,28.61,-80.584,9.7889,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.062766,4645742,0,278.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023747,NaN,NaN,NaN,NaN,6.063,8.0398,891.22,336.17,0.5,0.20138
170.68,1049.8,-21.021,0.0096461,21.026,0.034913,1515.4,4.105,1515.4,0.1552,4.9143,0.033554,28.61,-80.584,9.7889,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.062538,4633257,0,276.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023477,NaN,NaN,NaN,NaN,4.859,8.1082,892.33,336.21,0.5,0.2014
171.18,1039.3,-21.008,0.025757,21.044,0.46163,1515.4,1.7055,1515.4,0.064482,4.6838,0.46091,28.61,-80.584,9.789,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.062585,4641065,0,277.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023483,NaN,NaN,NaN,NaN,3.9271,8.1765,893.45,336.25,0.5,0.20142
171.68,1028.8,-21.002,0.012848,21.009,0.038351,1515.4,-0.64096,1515.4,-0.024234,4.7019,0.036135,28.61,-80.584,9.789,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.06247,4636927,0,276.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023627,NaN,NaN,NaN,NaN,4.7612,8.2448,894.57,336.3,0.5,0.20144
172.18,1018.3,-20.994,0.016664,21.002,0.036448,1515.4,-2.9959,1515.4,-0.11327,4.7181,0.032415,28.61,-80.584,9.789,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.062444,4639277,0,276.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023606,NaN,NaN,NaN,NaN,4.7713,8.3131,895.69,336.34,0.5,0.20146
172.68,1007.8,-20.983,0.021539,21,0.23962,1515.4,-5.3252,1515.4,-0.20134,4.5987,0.23865,28.61,-80.584,9.789,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.062429,4642551,0,277.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023584,NaN,NaN,NaN,NaN,4.2074,8.3813,896.8,336.38,0.5,0.20148
173.18,997.27,-20.97,0.025002,20.997,0.36198,1515.4,-7.6697,1515.4,-0.28998,4.7793,0.36111,28.61,-80.584,9.7891,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.062413,4645699,0,277.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023654,NaN,NaN,NaN,NaN,5.3708,8.4496,897.92,336.42,0.5,0.2015
173.68,986.79,-20.962,0.01661,20.97,0.018348,1515.4,-10.058,1515.4,-0.38029,4.7754,0.0077953,28.61,-80.584,9.7891,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.062326,4643620,0,276.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023512,NaN,NaN,NaN,NaN,4.7626,8.5177,899.05,336.46,0.5,0.20152
174.18,976.31,-20.951,0.02112,20.966,0.19521,1515.4,-12.422,1515.5,-0.46964,4.6784,0.19407,28.61,-80.584,9.7891,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.062306,4646723,0,277.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023504,NaN,NaN,NaN,NaN,4.3607,8.5859,900.22,336.5,0.5,0.20154
174.68,965.84,-20.938,0.026135,20.965,0.35766,1515.4,-14.716,1515.5,-0.55639,4.5,0.35671,28.61,-80.584,9.7892,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.062296,4650569,0,277.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023558,NaN,NaN,NaN,NaN,3.917,8.654,901.39,336.54,0.5,0.20156
175.18,955.37,-20.929,0.019599,20.942,0.19185,1515.4,-16.99,1515.5,-0.64235,4.5954,0.19084,28.61,-80.584,9.7892,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.06222,4649500,0,277.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023666,NaN,NaN,NaN,NaN,4.9074,8.722,902.56,336.58,0.5,0.20157
175.68,944.91,-20.918,0.020566,20.932,0.18408,1515.4,-19.311,1515.5,-0.73007,4.6869,0.18293,28.61,-80.584,9.7892,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.062183,4651263,0,277.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023587,NaN,NaN,NaN,NaN,4.9857,8.7901,903.73,336.63,0.5,0.20159
176.18,934.45,-20.908,0.021428,20.922,0.19571,1515.4,-21.679,1515.6,-0.81958,4.7842,0.19454,28.61,-80.584,9.7893,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.062146,4653086,0,277.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002351,NaN,NaN,NaN,NaN,5.1017,8.8581,904.9,336.67,0.5,0.20161
176.68,924,-20.893,0.028806,20.927,0.42392,1515.4,-24.124,1515.6,-0.912,4.9956,0.42294,28.61,-80.584,9.7893,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.062152,4658099,0,277.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023428,NaN,NaN,NaN,NaN,5.6848,8.9261,906.07,336.71,0.5,0.20163
177.18,913.56,-20.876,0.034651,20.932,0.6002,1515.4,-26.696,1515.7,-1.0092,5.2952,0.5992,28.61,-80.584,9.7893,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.062159,4663213,0,277.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023262,NaN,NaN,NaN,NaN,6.27,8.994,907.24,336.75,0.5,0.20165
177.68,903.12,-20.871,0.010452,20.876,0.041129,1515.4,-29.349,1515.7,-1.1095,5.3151,0.039778,28.61,-80.584,9.7894,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.061985,4654717,0,276.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023031,NaN,NaN,NaN,NaN,5.38,9.0619,908.4,336.79,0.5,0.20167
178.18,892.69,-20.863,0.016193,20.872,0.10451,1515.4,-32.019,1515.8,-1.2104,5.3668,0.10325,28.61,-80.584,9.7894,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.061965,4657740,0,276.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002301,NaN,NaN,NaN,NaN,5.5349,9.1297,909.57,336.83,0.5,0.20169
178.68,882.26,-20.852,0.020562,20.868,0.21577,1515.4,-34.73,1515.8,-1.3128,5.4741,0.21478,28.61,-80.584,9.7894,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.061945,4660753,0,277.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022964,NaN,NaN,NaN,NaN,5.8235,9.1975,910.73,336.87,0.5,0.20171
179.18,871.84,-20.839,0.02657,20.869,0.3943,1515.4,-37.417,1515.9,-1.4144,5.2774,0.39341,28.61,-80.584,9.7895,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.061942,4665036,0,277.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022875,NaN,NaN,NaN,NaN,4.6384,9.2653,911.9,336.91,0.5,0.20173
179.68,861.42,-20.831,0.016328,20.839,0.017072,1515.4,-40.057,1516,-1.5141,5.2799,0.0049831,28.61,-80.584,9.7895,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.061845,4662270,0,276.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022996,NaN,NaN,NaN,NaN,5.288,9.333,913.06,336.95,0.5,0.20174
180.18,851.01,-20.82,0.021401,20.836,0.22904,1515.4,-42.668,1516,-1.6128,5.1659,0.22804,28.61,-80.584,9.7895,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.06183,4665641,0,277.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022984,NaN,NaN,NaN,NaN,4.7958,9.4008,914.23,337,0.5,0.20176
180.68,840.6,-20.8,0.039867,20.865,0.64635,1515.4,-45.171,1516.1,-1.7073,4.8434,0.64512,28.61,-80.584,9.7896,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.061907,4675954,0,278.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002305,NaN,NaN,NaN,NaN,3.7995,9.4684,915.39,337.04,0.5,0.20178
181.18,830.21,-20.789,0.022999,20.828,0.50517,1515.4,-47.529,1516.2,-1.7964,4.591,0.50465,28.61,-80.584,9.7896,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.061789,4671534,0,277.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023249,NaN,NaN,NaN,NaN,3.7736,9.5361,916.55,337.08,0.5,0.2018
181.68,819.81,-20.784,0.0092473,20.789,0.0094412,1515.4,-49.825,1516.3,-1.8831,4.592,0.0019038,28.61,-80.584,9.7896,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.061666,4666701,0,276.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023411,NaN,NaN,NaN,NaN,4.5951,9.6037,917.72,337.12,0.5,0.20182
182.18,809.42,-20.775,0.018258,20.791,0.25707,1515.5,-52.153,1516.3,-1.971,4.7202,0.25642,28.61,-80.584,9.7897,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.061666,4671163,0,277.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023404,NaN,NaN,NaN,NaN,5.1354,9.6712,918.88,337.16,0.5,0.20184
182.68,799.04,-20.763,0.023113,20.789,0.36665,1515.5,-54.467,1516.4,-2.0584,4.5372,0.36592,28.61,-80.584,9.7897,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.061653,4674662,0,277.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023303,NaN,NaN,NaN,NaN,3.9455,9.7387,920.04,337.2,0.5,0.20186
183.18,788.66,-20.756,0.015466,20.764,0.045547,1515.5,-56.741,1516.5,-2.1443,4.5587,0.042841,28.609,-80.584,9.7897,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.061569,4672751,0,276.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023416,NaN,NaN,NaN,NaN,4.628,9.8062,921.2,337.24,0.5,0.20188
183.68,778.28,-20.746,0.019113,20.758,0.14675,1515.5,-59.002,1516.6,-2.2296,4.4859,0.1455,28.609,-80.584,9.7898,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.061545,4675364,0,276.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023391,NaN,NaN,NaN,NaN,4.2508,9.8737,922.36,337.28,0.5,0.20189
184.18,767.91,-20.734,0.024616,20.758,0.33454,1515.5,-61.287,1516.7,-2.3158,4.6527,0.33363,28.609,-80.584,9.7898,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.061538,4679275,0,277.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002343,NaN,NaN,NaN,NaN,5.1911,9.9412,923.52,337.32,0.5,0.20191
184.68,757.55,-20.725,0.017941,20.735,0.11872,1515.5,-63.599,1516.8,-2.4031,4.594,0.11736,28.609,-80.584,9.7898,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.061463,4678002,0,276.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023297,NaN,NaN,NaN,NaN,4.4046,10.009,924.68,337.36,0.5,0.20193
185.18,747.19,-20.715,0.019074,20.726,0.09213,1515.5,-65.907,1516.9,-2.4902,4.6391,0.090134,28.609,-80.584,9.7898,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.061427,4679702,0,276.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023327,NaN,NaN,NaN,NaN,4.7845,10.076,925.83,337.4,0.5,0.20195
185.68,736.84,-20.703,0.024421,20.726,0.31116,1515.5,-68.265,1517,-2.5792,4.7942,0.3102,28.609,-80.584,9.7899,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.061419,4683542,0,277.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023283,NaN,NaN,NaN,NaN,5.2939,10.143,926.99,337.45,0.5,0.20197
186.18,726.49,-20.694,0.018236,20.704,0.091352,1515.5,-70.674,1517.1,-2.67,4.839,0.089513,28.609,-80.584,9.7899,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.061347,4682486,0,276.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023159,NaN,NaN,NaN,NaN,4.9832,10.211,928.15,337.49,0.5,0.20199
186.68,716.14,-20.684,0.019793,20.696,0.12335,1515.5,-73.078,1517.2,-2.7607,4.7781,0.12175,28.609,-80.584,9.7899,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.061315,4684428,0,277.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023116,NaN,NaN,NaN,NaN,4.5821,10.278,929.3,337.53,0.5,0.20201
187.18,705.8,-20.673,0.022209,20.69,0.23228,1515.5,-75.496,1517.4,-2.8519,4.8937,0.23121,28.609,-80.584,9.79,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.061291,4686959,0,277.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023146,NaN,NaN,NaN,NaN,5.2655,10.345,930.46,337.57,0.5,0.20203
187.68,695.47,-20.663,0.019248,20.674,0.09931,1515.5,-77.955,1517.5,-2.9447,4.9424,0.097427,28.609,-80.584,9.79,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.061236,4687197,0,276.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023051,NaN,NaN,NaN,NaN,5.099,10.412,931.62,337.61,0.5,0.20204
188.18,685.14,-20.651,0.02537,20.676,0.34277,1515.5,-80.469,1517.6,-3.0394,5.1133,0.34183,28.609,-80.584,9.79,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.061235,4691442,0,277.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023005,NaN,NaN,NaN,NaN,5.662,10.479,932.77,337.65,0.5,0.20206
188.68,674.82,-20.642,0.01819,20.653,0.14398,1515.5,-83.043,1517.8,-3.1365,5.1847,0.14282,28.609,-80.584,9.7901,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.061159,4.69e6,0,276.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022869,NaN,NaN,NaN,NaN,5.414,10.547,933.92,337.69,0.5,0.20208
189.18,664.5,-20.632,0.018596,20.642,0.082976,1515.5,-85.646,1517.9,-3.2346,5.2252,0.080865,28.609,-80.584,9.7901,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.06112,4691424,0,276.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022808,NaN,NaN,NaN,NaN,5.3549,10.614,935.08,337.73,0.5,0.2021
189.68,654.18,-20.623,0.019176,20.632,0.026336,1515.5,-88.256,1518.1,-3.3329,5.2161,0.018051,28.609,-80.584,9.7901,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.061084,4692953,0,276.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022768,NaN,NaN,NaN,NaN,5.1872,10.681,936.23,337.77,0.5,0.20212
190.18,643.88,-20.612,0.02039,20.624,0.11324,1515.5,-90.85,1518.2,-3.4306,5.1605,0.11139,28.609,-80.584,9.7902,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.061052,4694853,0,277.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022762,NaN,NaN,NaN,NaN,4.982,10.748,937.38,337.81,0.5,0.20214
190.68,633.57,-20.6,0.024563,20.623,0.3083,1515.5,-93.392,1518.4,-3.5264,5.0068,0.30732,28.609,-80.584,9.7902,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.06104,4698310,0,277.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022788,NaN,NaN,NaN,NaN,4.515,10.815,938.53,337.85,0.5,0.20216
191.18,623.27,-20.591,0.018137,20.601,0.089945,1515.5,-95.907,1518.5,-3.6211,5.0508,0.088098,28.609,-80.584,9.7902,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.060969,4697171,0,276.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022879,NaN,NaN,NaN,NaN,5.1918,10.882,939.68,337.89,0.5,0.20218
191.68,612.98,-20.582,0.018903,20.591,0.055671,1515.5,-98.439,1518.7,-3.7164,5.077,0.052363,28.609,-80.584,9.7903,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.060933,4698745,0,276.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022837,NaN,NaN,NaN,NaN,5.1608,10.949,940.84,337.93,0.5,0.2022
192.18,602.69,-20.569,0.025871,20.595,0.3576,1515.5,-100.93,1518.9,-3.8103,4.8987,0.35667,28.609,-80.584,9.7903,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.060937,4703380,0,277.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022806,NaN,NaN,NaN,NaN,4.3292,11.016,941.99,337.97,0.5,0.20222
192.68,592.41,-20.558,0.020814,20.577,0.28545,1515.5,-103.35,1519,-3.9011,4.7563,0.28469,28.609,-80.584,9.7903,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.060877,4703052,0,277.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022914,NaN,NaN,NaN,NaN,4.3019,11.082,943.13,338.01,0.5,0.20224
193.18,582.13,-20.55,0.016458,20.559,0.046927,1515.5,-105.73,1519.2,-3.9908,4.7783,0.043946,28.609,-80.584,9.7904,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.060814,4702483,0,276.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023001,NaN,NaN,NaN,NaN,4.8485,11.149,944.28,338.06,0.5,0.20225
