# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Position East of launch (m),Position North of launch (m),CP location (cm),CG location (cm),Stability margin calibers (?)
15.771,2276.3,58.426,-11.418,375.34,0.18393,269.34,220.19,3.0721
15.821,2279.2,57.856,-11.376,376.24,0.18491,268.69,220.19,3.0316
15.871,2282.1,57.288,-11.327,377.13,0.18589,267.64,220.19,2.9658
15.921,2284.9,56.723,-11.305,378.02,0.18687,268.12,220.19,2.9955
15.971,2287.8,56.158,-11.298,378.91,0.18786,269.49,220.19,3.0814
16.021,2290.5,55.593,-11.277,379.79,0.18884,270.07,220.19,3.1172
16.071,2293.3,55.03,-11.247,380.68,0.18983,269.97,220.19,3.111
16.121,2296,54.468,-11.231,381.56,0.19082,270.88,220.19,3.1684
16.171,2298.8,53.907,-11.194,382.44,0.19181,270.24,220.19,3.1279
16.221,2301.4,53.349,-11.156,383.32,0.19281,269.59,220.19,3.0878
16.271,2304.1,52.791,-11.134,384.19,0.1938,269.94,220.19,3.1096
16.321,2306.7,52.235,-11.11,385.07,0.1948,270.17,220.19,3.1237
16.371,2309.3,51.68,-11.109,385.94,0.1958,271.36,220.19,3.1984
16.421,2311.9,51.124,-11.106,386.81,0.1968,269.72,220.19,3.0956
16.471,2314.4,50.57,-11.079,387.68,0.19781,269.75,220.19,3.0975
16.521,2316.9,50.017,-11.034,388.55,0.19881,271.08,220.19,3.1809
16.571,2319.4,49.466,-10.994,389.42,0.19982,271.18,220.19,3.187
16.621,2321.9,48.917,-10.975,390.29,0.20082,271.67,220.19,3.2172
16.671,2324.3,48.369,-10.938,391.15,0.20183,270.67,220.19,3.155
16.721,2326.7,47.823,-10.894,392.01,0.20284,269.2,220.19,3.0629
16.771,2329.1,47.28,-10.855,392.87,0.20386,268.07,220.19,2.9924
16.821,2331.5,46.738,-10.819,393.73,0.20487,267.21,220.19,2.9387
16.871,2333.8,46.198,-10.778,394.59,0.20589,265.97,220.19,2.8612
16.921,2336.1,45.66,-10.751,395.45,0.2069,265.62,220.19,2.8397
16.971,2338.3,45.123,-10.721,396.3,0.20792,265.1,220.19,2.8066
17.021,2340.6,44.588,-10.679,397.15,0.20894,263.87,220.19,2.7299
17.071,2342.8,44.055,-10.646,398,0.20996,263.2,220.19,2.6882
17.121,2345,43.523,-10.632,398.85,0.21098,263.54,220.19,2.7092
17.171,2347.2,42.992,-10.621,399.69,0.21201,264.05,220.19,2.7413
17.221,2349.3,42.461,-10.61,400.54,0.21303,264.5,220.19,2.7696
17.271,2351.4,41.931,-10.61,401.38,0.21406,265.79,220.19,2.8499
17.321,2353.5,41.399,-10.629,402.22,0.21508,268.56,220.19,3.0231
17.371,2355.5,40.868,-10.633,403.06,0.21611,270.52,220.19,3.1456
17.421,2357.6,40.337,-10.6,403.89,0.21714,269.34,220.19,3.0716
17.471,2359.6,39.808,-10.564,404.73,0.21817,267.88,220.19,2.9806
17.521,2361.6,39.28,-10.552,405.56,0.21921,268.46,220.19,3.0167
17.571,2363.5,38.753,-10.517,406.4,0.22024,267.09,220.19,2.9313
17.621,2365.4,38.228,-10.482,407.23,0.22128,265.82,220.19,2.8517
17.671,2367.3,37.705,-10.474,408.06,0.22231,266.53,220.19,2.8963
17.721,2369.2,37.18,-10.485,408.88,0.22335,268.79,220.19,3.0377
17.771,2371,36.657,-10.46,409.71,0.22439,268.09,220.19,2.9938
17.821,2372.9,36.134,-10.44,410.54,0.22543,267.87,220.19,2.9798
17.871,2374.7,35.612,-10.425,411.36,0.22648,267.94,220.19,2.9846
17.921,2376.4,35.092,-10.398,412.18,0.22752,267.12,220.19,2.9328
17.971,2378.2,34.572,-10.392,413,0.22857,267.93,220.19,2.984
18.021,2379.9,34.053,-10.37,413.82,0.22961,267.43,220.19,2.9523
18.071,2381.6,33.535,-10.362,414.64,0.23066,268.07,220.19,2.9927
18.121,2383.2,33.017,-10.349,415.46,0.23171,268.32,220.19,3.008
18.171,2384.9,32.5,-10.341,416.28,0.23276,269,220.19,3.0508
18.221,2386.5,31.983,-10.344,417.09,0.23382,270.87,220.19,3.1675
18.271,2388.1,31.466,-10.351,417.9,0.23487,269.95,220.19,3.1101
18.321,2389.6,30.948,-10.354,418.72,0.23593,268.13,220.19,2.9964
18.371,2391.2,30.431,-10.334,419.53,0.23698,268.61,220.19,3.0263
18.421,2392.7,29.914,-10.312,420.34,0.23804,269.29,220.19,3.0685
18.471,2394.2,29.399,-10.281,421.15,0.2391,271.08,220.19,3.1805
18.521,2395.6,28.886,-10.256,421.96,0.24016,270.95,220.19,3.1726
18.571,2397,28.374,-10.228,422.77,0.24122,269.32,220.19,3.0709
18.621,2398.5,27.864,-10.197,423.58,0.24228,267.48,220.19,2.9554
18.671,2399.8,27.354,-10.186,424.38,0.24334,267.72,220.19,2.9707
18.721,2401.2,26.845,-10.153,425.19,0.2444,265.76,220.19,2.8481
18.771,2402.5,26.339,-10.1,425.99,0.24546,262.44,220.19,2.6408
18.821,2403.8,25.835,-10.075,426.8,0.24652,261.45,220.19,2.5789
18.871,2405.1,25.331,-10.071,427.6,0.24758,261.98,220.19,2.6117
18.921,2406.4,24.828,-10.055,428.4,0.24864,261.57,220.19,2.5864
18.971,2407.6,24.325,-10.045,429.2,0.2497,261.64,220.19,2.5907
19.021,2408.8,23.824,-10.017,429.99,0.25076,260.36,220.19,2.5105
19.071,2410,23.323,-10.005,430.79,0.25182,260.24,220.19,2.5029
19.121,2411.1,22.823,-10.005,431.59,0.25288,260.91,220.19,2.5448
19.171,2412.2,22.323,-10.008,432.38,0.25394,261.82,220.19,2.6017
19.221,2413.4,21.822,-10.018,433.17,0.255,263.48,220.19,2.7057
19.271,2414.4,21.321,-10.006,433.97,0.25605,263.35,220.19,2.6975
19.321,2415.5,20.822,-9.9797,434.76,0.25711,261.8,220.19,2.6004
19.371,2416.5,20.323,-9.9664,435.55,0.25817,261.42,220.19,2.5769
19.421,2417.5,19.825,-9.9412,436.34,0.25922,260.08,220.19,2.4932
19.471,2418.5,19.329,-9.9094,437.12,0.26028,258.37,220.19,2.3863
19.521,2419.5,18.835,-9.8735,437.91,0.26133,256.58,220.19,2.2741
19.571,2420.4,18.342,-9.842,438.7,0.26239,255.2,220.19,2.188
19.621,2421.3,17.85,-9.8234,439.48,0.26344,254.54,220.19,2.147
19.671,2422.2,17.359,-9.7938,440.26,0.26449,253.39,220.19,2.0747
19.721,2423,16.871,-9.7556,441.05,0.26554,251.96,220.19,1.9858
19.771,2423.9,16.384,-9.7456,441.83,0.26659,251.7,220.19,1.9697
19.821,2424.7,15.896,-9.7313,442.61,0.26764,251.27,220.19,1.9424
19.871,2425.4,15.41,-9.7217,443.38,0.26869,251,220.19,1.9256
19.921,2426.2,14.924,-9.7282,444.16,0.26974,251.33,220.19,1.9466
19.971,2426.9,14.438,-9.725,444.94,0.27079,251.29,220.19,1.9436
20.021,2427.6,13.952,-9.7172,445.71,0.27183,251.04,220.19,1.9282
20.071,2428.3,13.466,-9.7,446.48,0.27288,250.41,220.19,1.8886
20.121,2429,12.982,-9.6668,447.25,0.27392,249.22,220.19,1.8143
20.171,2429.6,12.5,-9.6303,448.02,0.27497,248.03,220.19,1.7398
20.221,2430.2,12.018,-9.6177,448.79,0.27601,247.6,220.19,1.713
20.271,2430.8,11.538,-9.586,449.56,0.27705,246.64,220.19,1.6533
20.321,2431.4,11.06,-9.5634,450.33,0.27809,245.97,220.19,1.6113
20.371,2431.9,10.582,-9.5428,451.09,0.27914,245.36,220.19,1.5729
20.421,2432.5,10.105,-9.514,451.86,0.28018,244.58,220.19,1.5247
20.471,2432.9,9.6304,-9.4785,452.62,0.28122,243.72,220.19,1.4709
20.521,2433.4,9.1578,-9.4263,453.38,0.28226,242.66,220.19,1.4041
20.571,2433.9,8.6877,-9.3874,454.14,0.2833,241.89,220.19,1.356
20.621,2434.3,8.2188,-9.3778,454.9,0.28434,241.55,220.19,1.3351
20.671,2434.7,7.7499,-9.3584,455.66,0.28537,241.08,220.19,1.3056
20.721,2435.1,7.2832,-9.3297,456.41,0.28641,240.5,220.19,1.2696
20.771,2435.4,6.8167,-9.3162,457.16,0.28745,240.11,220.19,1.245
20.821,2435.7,6.352,-9.2633,457.92,0.28849,239.33,220.19,1.196
20.871,2436,5.8905,-9.2035,458.67,0.28952,238.56,220.19,1.1484
20.921,2436.3,5.4318,-9.1331,459.42,0.29056,237.81,220.19,1.1014
20.971,2436.6,4.9773,-9.0583,460.16,0.29159,237.13,220.19,1.059
21.021,2436.8,4.5256,-9.0045,460.91,0.29263,236.64,220.19,1.028
21.071,2437,4.077,-8.9458,461.65,0.29366,236.17,220.19,0.99855
21.121,2437.2,3.6313,-8.8541,462.39,0.2947,235.63,220.19,0.96531
21.171,2437.4,3.1917,-8.78,463.13,0.29573,235.24,220.19,0.94034
21.221,2437.6,2.752,-8.8077,463.87,0.29677,235.12,220.19,0.93284
21.271,2437.7,2.3113,-8.7932,464.61,0.2978,234.88,220.19,0.91791
21.321,2437.8,1.8733,-8.7363,465.34,0.29884,234.57,220.19,0.89858
21.371,2437.9,1.4372,-8.7194,466.07,0.29987,234.34,220.19,0.88439
21.421,2437.9,1.0016,-8.6642,466.81,0.30091,234.08,220.19,0.86798
21.471,2438,0.57108,-8.6121,467.53,0.30195,233.85,220.19,0.85393
21.521,2438,0.13941,-8.6334,468.26,0.30298,233.66,220.19,0.84173
21.571,2438,-0.29167,-8.606,468.99,0.30402,233.44,220.19,0.82837
21.621,2438,-0.72118,-8.5812,469.71,0.30506,233.24,220.19,0.81535
21.671,2437.9,-1.1497,-8.5461,470.43,0.3061,233.04,220.19,0.80324
21.721,2437.8,-1.5755,-8.4916,471.15,0.30714,232.89,220.19,0.79399
21.771,2437.8,-1.9993,-8.4731,471.87,0.30818,232.71,220.19,0.78242
21.821,2437.6,-2.423,-8.4688,472.59,0.30922,232.48,220.19,0.76839
21.871,2437.5,-2.8459,-8.438,473.3,0.31026,232.32,220.19,0.75817
21.921,2437.4,-3.2669,-8.4192,474.02,0.3113,232.13,220.19,0.74598
21.971,2437.2,-3.6881,-8.4216,474.73,0.31235,231.85,220.19,0.72872
22.021,2437,-4.1087,-8.3951,475.44,0.31339,231.69,220.19,0.71861
22.071,2436.8,-4.5273,-8.3335,476.15,0.31444,231.7,220.19,0.7196
22.121,2436.5,-4.9419,-8.273,476.86,0.31548,231.76,220.19,0.72336
22.171,2436.3,-5.3551,-8.2561,477.57,0.31653,231.63,220.19,0.71474
22.221,2436,-5.7675,-8.2344,478.27,0.31758,231.52,220.19,0.70797
22.271,2435.7,-6.1785,-8.2076,478.98,0.31863,231.45,220.19,0.70395
22.321,2435.4,-6.5883,-8.1869,479.68,0.31968,231.35,220.19,0.69778
22.371,2435,-6.9971,-8.1607,480.39,0.32074,231.31,220.19,0.69503
22.421,2434.7,-7.4044,-8.1327,481.09,0.32179,231.3,220.19,0.69468
22.471,2434.3,-7.8104,-8.1081,481.79,0.32285,231.29,220.19,0.69364
22.521,2433.9,-8.2151,-8.0759,482.49,0.32391,231.39,220.19,0.70026
22.571,2433.5,-8.618,-8.0469,483.19,0.32498,231.52,220.19,0.70804
22.621,2433,-9.02,-8.0333,483.89,0.32604,231.45,220.19,0.70391
22.671,2432.6,-9.4213,-8.0137,484.59,0.32711,231.51,220.19,0.70757
22.721,2432.1,-9.8214,-7.9979,485.29,0.32818,231.54,220.19,0.70946
22.771,2431.6,-10.221,-7.9858,485.99,0.32925,231.51,220.19,0.70742
22.821,2431.1,-10.62,-7.9676,486.68,0.33033,231.73,220.19,0.72135
22.871,2430.5,-11.018,-7.9542,487.38,0.33141,232.05,220.19,0.74099
22.921,2430,-11.416,-7.9524,488.08,0.33249,232.21,220.19,0.75147
22.971,2429.4,-11.813,-7.947,488.78,0.33357,232.18,220.19,0.74926
23.021,2428.8,-12.211,-7.9519,489.47,0.33466,232.4,220.19,0.76338
23.071,2428.2,-12.608,-7.9561,490.17,0.33576,232.54,220.19,0.77212
23.121,2427.5,-13.006,-7.9649,490.87,0.33685,232.74,220.19,0.78455
23.171,2426.9,-13.405,-7.974,491.56,0.33795,232.91,220.19,0.79477
23.221,2426.2,-13.804,-8.0013,492.26,0.33906,233.36,220.19,0.8233
23.271,2425.5,-14.205,-8.0172,492.96,0.34017,233.58,220.19,0.83677
23.321,2424.8,-14.606,-8.0132,493.65,0.34128,233.45,220.19,0.82906
23.371,2424,-15.006,-8.0299,494.35,0.3424,233.65,220.19,0.84135
23.421,2423.3,-15.409,-8.0765,495.05,0.34352,234.27,220.19,0.88025
23.471,2422.5,-15.814,-8.1077,495.75,0.34465,234.65,220.19,0.90364
23.521,2421.7,-16.22,-8.1427,496.45,0.34578,235.06,220.19,0.92941
23.571,2420.9,-16.629,-8.2005,497.15,0.34691,235.79,220.19,0.97515
23.621,2420,-17.039,-8.2217,497.85,0.34805,235.99,220.19,0.98765
23.671,2419.2,-17.451,-8.252,498.55,0.3492,236.32,220.19,1.008
23.721,2418.3,-17.865,-8.314,499.25,0.35035,237.1,220.19,1.0569
23.771,2417.4,-18.282,-8.3658,499.95,0.3515,237.75,220.19,1.0975
23.821,2416.5,-18.701,-8.3932,500.65,0.35266,238.05,220.19,1.116
23.871,2415.5,-19.122,-8.4377,501.36,0.35383,238.61,220.19,1.1511
23.921,2414.5,-19.545,-8.4864,502.06,0.355,239.25,220.19,1.1914
23.971,2413.6,-19.97,-8.5469,502.76,0.35617,240.11,220.19,1.2453
24.021,2412.5,-20.4,-8.6245,503.47,0.35735,241.33,220.19,1.3211
24.071,2411.5,-20.833,-8.6992,504.18,0.35854,242.59,220.19,1.4
24.121,2410.5,-21.27,-8.7671,504.88,0.35973,243.83,220.19,1.4775
24.171,2409.4,-21.71,-8.8195,505.59,0.36093,244.85,220.19,1.5412
24.221,2408.3,-22.151,-8.8579,506.29,0.36213,245.63,220.19,1.5899
24.271,2407.2,-22.595,-8.8895,507,0.36333,246.3,220.19,1.6319
24.321,2406,-23.04,-8.892,507.71,0.36454,246.3,220.19,1.6318
24.371,2404.9,-23.485,-8.9486,508.42,0.36575,247.68,220.19,1.7184
24.421,2403.7,-23.935,-9.0391,509.12,0.36697,250.28,220.19,1.8808
24.471,2402.5,-24.388,-9.0951,509.83,0.3682,252.18,220.19,1.9995
24.521,2401.2,-24.845,-9.1557,510.54,0.36942,254.61,220.19,2.1512
24.571,2400,-25.304,-9.2099,511.25,0.37066,257.24,220.19,2.3159
24.646,2398.1,-25.487,11.241,512.3,0.3725,NaN,NaN,NaN
24.672,2397.4,-25.211,10.643,512.65,0.37312,NaN,NaN,NaN
24.699,2396.7,-24.937,10.16,513,0.37376,NaN,NaN,NaN
24.727,2396.1,-24.668,9.7075,513.36,0.3744,NaN,NaN,NaN
24.756,2395.3,-24.401,9.218,513.71,0.37505,NaN,NaN,NaN
24.786,2394.6,-24.137,8.7246,514.07,0.37572,NaN,NaN,NaN
24.818,2393.8,-23.876,8.1909,514.43,0.37641,NaN,NaN,NaN
24.851,2393.1,-23.619,7.7549,514.8,0.37711,NaN,NaN,NaN
24.885,2392.3,-23.368,7.4061,515.15,0.37781,NaN,NaN,NaN
24.919,2391.5,-23.124,7.1793,515.5,0.3785,NaN,NaN,NaN
24.953,2390.7,-22.887,6.8989,515.83,0.37917,NaN,NaN,NaN
24.988,2389.9,-22.655,6.5632,516.16,0.37985,NaN,NaN,NaN
25.026,2389,-22.427,6.0984,516.49,0.38055,NaN,NaN,NaN
25.065,2388.2,-22.204,5.7136,516.81,0.38127,NaN,NaN,NaN
25.106,2387.3,-21.987,5.3323,517.14,0.38199,NaN,NaN,NaN
25.149,2386.3,-21.774,4.8964,517.46,0.38274,NaN,NaN,NaN
25.195,2385.3,-21.566,4.4775,517.78,0.38352,NaN,NaN,NaN
25.244,2384.3,-21.366,4.1583,518.1,0.38431,NaN,NaN,NaN
25.297,2383.1,-21.171,3.68,518.42,0.38515,NaN,NaN,NaN
25.351,2382,-20.984,3.4473,518.73,0.38598,NaN,NaN,NaN
25.407,2380.8,-20.805,3.1536,519.02,0.38682,NaN,NaN,NaN
25.471,2379.5,-20.635,2.6952,519.31,0.38772,NaN,NaN,NaN
25.537,2378.1,-20.473,2.4268,519.6,0.38864,NaN,NaN,NaN
25.608,2376.7,-20.321,2.1612,519.86,0.38957,NaN,NaN,NaN
25.681,2375.2,-20.179,1.9353,520.1,0.3905,NaN,NaN,NaN
25.762,2373.6,-20.048,1.6122,520.32,0.39149,NaN,NaN,NaN
